order_id,user_id,city,ordered_place_time,ordered_deliver_time,sku_id,sku_category,qty,price,store_id,rider_id,zone,cust_lat,cust_long,status,delivery_minutes,hour,date,store_lat,store_lon,store_rent
O0003747,U022814,Bengaluru,30-10-2025 18:37,30-10-2025 18:45,P0104,snacks,3,34.15,S08,R0500,Z17,12.958386,77.554615,delivered,8,18,30-10-2025,12.950394,77.558158,51894
O0003748,U036504,Bengaluru,25-11-2025 14:30,25-11-2025 14:36,P0118,dairy,3,384.32,S02,R0932,Z5,13.013896,77.596799,delivered,6,14,25-11-2025,13.006367,77.602729,86203
O0003749,U025258,Bengaluru,03-11-2025 08:04,03-11-2025 08:23,P0007,grocery,1,311.94,S01,R0165,Z13,12.964112,77.606781,delivered,19,8,03-11-2025,12.949887,77.614547,101404
O0003750,U034211,Bengaluru,30-10-2025 23:13,30-10-2025 23:18,P0065,household,2,107.9,S03,R0959,Z10,12.947119,77.598385,delivered,5,23,30-10-2025,12.950051,77.59937,111200
O0003751,U027416,Bengaluru,08-11-2025 16:25,08-11-2025 16:34,P0109,grocery,2,317.4,S07,R0889,Z12,12.966523,77.556363,delivered,9,16,08-11-2025,12.970112,77.556587,44195
O0003752,U022830,Bengaluru,07-11-2025 23:40,07-11-2025 23:46,P0036,snacks,3,359.97,S05,R0648,Z10,13.007957,77.579933,delivered,6,23,07-11-2025,13.001428,77.581822,85507
O0003753,U006465,Bengaluru,19-11-2025 07:19,19-11-2025 07:23,P0082,personal_care,3,486.68,S04,R0890,Z20,12.947528,77.61897,delivered,4,7,19-11-2025,12.942007,77.616026,75662
O0003754,U005523,Bengaluru,08-11-2025 02:41,08-11-2025 02:54,P0091,personal_care,1,587.82,S03,R0499,Z21,12.968915,77.588619,delivered,13,2,08-11-2025,12.950051,77.59937,111200
O0003755,U025529,Bengaluru,02-11-2025 16:47,02-11-2025 16:55,P0078,beverages,3,311.2,S03,R0074,Z24,12.949867,77.587174,delivered,8,16,02-11-2025,12.950051,77.59937,111200
O0003756,U033353,Bengaluru,30-10-2025 22:39,30-10-2025 22:44,P0070,personal_care,3,247.98,S07,R0282,Z6,12.973882,77.553723,delivered,5,22,30-10-2025,12.970112,77.556587,44195
O0003757,U010416,Bengaluru,23-11-2025 09:16,23-11-2025 09:25,P0073,personal_care,3,354.59,S01,R0933,Z5,12.959639,77.620681,delivered,9,9,23-11-2025,12.949887,77.614547,101404
O0003758,U036680,Bengaluru,21-11-2025 06:36,21-11-2025 06:39,P0063,beverages,2,289.58,S02,R0540,Z10,13.003211,77.599278,delivered,3,6,21-11-2025,13.006367,77.602729,86203
O0003759,U022330,Bengaluru,13-11-2025 07:55,13-11-2025 08:05,P0038,grocery,2,525.37,S06,R0100,Z29,12.966671,77.579295,delivered,10,7,13-11-2025,12.976327,77.585333,70255
O0003760,U013905,Bengaluru,10-11-2025 01:16,10-11-2025 01:25,P0075,personal_care,3,43.41,S04,R0526,Z26,12.941476,77.62651,delivered,9,1,10-11-2025,12.942007,77.616026,75662
O0003761,U018057,Bengaluru,24-11-2025 14:16,24-11-2025 14:30,P0071,beverages,1,281.98,S07,R0567,Z29,12.972759,77.56907,delivered,14,14,24-11-2025,12.970112,77.556587,44195
O0003762,U017558,Bengaluru,09-11-2025 20:42,09-11-2025 20:45,P0105,snacks,2,538.04,S04,R0623,Z12,12.938744,77.614828,delivered,3,20,09-11-2025,12.942007,77.616026,75662
O0003763,U001338,Bengaluru,16-11-2025 17:20,16-11-2025 17:25,P0005,snacks,1,261.24,S07,R0743,Z3,12.974809,77.54925,delivered,5,17,16-11-2025,12.970112,77.556587,44195
O0003764,U029628,Bengaluru,31-10-2025 05:22,31-10-2025 05:28,P0082,personal_care,1,486.68,S01,R0166,Z29,12.949709,77.62309,delivered,6,5,31-10-2025,12.949887,77.614547,101404
O0003765,U001074,Bengaluru,02-11-2025 23:44,03-11-2025 00:02,P0071,beverages,2,268.55,S03,R0603,Z26,12.959118,77.611663,delivered,18,23,02-11-2025,12.950051,77.59937,111200
O0003766,U032136,Bengaluru,01-11-2025 22:11,01-11-2025 22:15,P0056,beverages,3,520.86,S04,R0275,Z16,12.941461,77.618209,delivered,4,22,01-11-2025,12.942007,77.616026,75662
O0003767,U035915,Bengaluru,14-11-2025 14:14,14-11-2025 14:22,P0037,grocery,2,460.03,S04,R0492,Z5,12.936438,77.616401,delivered,8,14,14-11-2025,12.942007,77.616026,75662
O0003768,U039396,Bengaluru,31-10-2025 20:05,31-10-2025 20:18,P0063,beverages,3,289.58,S03,R0564,Z1,12.960464,77.611521,delivered,13,20,31-10-2025,12.950051,77.59937,111200
O0003769,U021852,Bengaluru,26-11-2025 18:52,26-11-2025 19:01,P0058,snacks,2,533.3,S01,R0127,Z12,12.940411,77.605239,delivered,9,18,26-11-2025,12.949887,77.614547,101404
O0003770,U012495,Bengaluru,17-11-2025 09:15,17-11-2025 09:25,P0039,grocery,2,335.71,S03,R0498,Z10,12.944876,77.586409,delivered,10,9,17-11-2025,12.950051,77.59937,111200
O0003771,U015152,Bengaluru,01-11-2025 18:30,01-11-2025 18:35,P0077,personal_care,2,517.04,S02,R0548,Z20,13.004236,77.6058,delivered,5,18,01-11-2025,13.006367,77.602729,86203
O0003772,U026931,Bengaluru,13-11-2025 10:22,13-11-2025 10:34,P0054,fruits,2,383.34,S08,R0269,Z8,12.950822,77.569964,delivered,12,10,13-11-2025,12.950394,77.558158,51894
O0003773,U000949,Bengaluru,07-11-2025 19:09,07-11-2025 19:16,P0104,snacks,2,34.15,S03,R0117,Z23,12.953733,77.595966,delivered,7,19,07-11-2025,12.950051,77.59937,111200
O0003774,U025235,Bengaluru,04-11-2025 07:11,04-11-2025 07:19,P0033,grocery,2,244.93,S03,R0897,Z2,12.947253,77.584953,delivered,8,7,04-11-2025,12.950051,77.59937,111200
O0003775,U010055,Bengaluru,02-11-2025 03:29,02-11-2025 03:37,P0074,beverages,1,208.87,S03,R0803,Z26,12.946074,77.61598,delivered,8,3,02-11-2025,12.950051,77.59937,111200
O0003776,U021224,Bengaluru,16-11-2025 05:37,16-11-2025 05:48,P0076,household,1,269.98,S05,R0747,Z17,13.011842,77.587081,delivered,11,5,16-11-2025,13.001428,77.581822,85507
O0003777,U023300,Bengaluru,23-11-2025 18:56,23-11-2025 19:00,P0101,snacks,1,290.99,S08,R0368,Z28,12.951986,77.559339,delivered,4,18,23-11-2025,12.950394,77.558158,51894
O0003778,U022191,Bengaluru,08-11-2025 16:22,08-11-2025 16:28,P0096,fruits,1,451.12,S05,R0117,Z7,13.004241,77.589204,delivered,6,16,08-11-2025,13.001428,77.581822,85507
O0003779,U000498,Bengaluru,10-11-2025 19:07,10-11-2025 19:19,P0040,personal_care,2,87.23,S03,R0319,Z6,12.939659,77.600529,delivered,12,19,10-11-2025,12.950051,77.59937,111200
O0003780,U011416,Bengaluru,26-11-2025 10:09,26-11-2025 10:21,P0043,household,1,248.9,S03,R0543,Z3,12.957373,77.595627,delivered,12,10,26-11-2025,12.950051,77.59937,111200
O0003781,U000312,Bengaluru,18-11-2025 08:49,18-11-2025 09:00,P0040,personal_care,3,87.23,S04,R0091,Z13,12.944557,77.602224,delivered,11,8,18-11-2025,12.942007,77.616026,75662
O0003782,U015735,Bengaluru,18-11-2025 18:38,18-11-2025 18:51,P0062,personal_care,3,279.87,S04,R0739,Z24,12.94417,77.604392,delivered,13,18,18-11-2025,12.942007,77.616026,75662
O0003783,U017425,Bengaluru,26-11-2025 07:11,26-11-2025 07:24,P0003,grocery,1,265.88,S05,R0656,Z25,13.012322,77.57951,delivered,13,7,26-11-2025,13.001428,77.581822,85507
O0003784,U001556,Bengaluru,24-11-2025 23:25,24-11-2025 23:32,P0043,household,2,237.05,S04,R0101,Z1,12.949193,77.625799,delivered,7,23,24-11-2025,12.942007,77.616026,75662
O0003785,U002423,Bengaluru,13-11-2025 23:23,13-11-2025 23:30,P0112,grocery,3,190.02,S06,R0328,Z2,12.981253,77.593748,delivered,7,23,13-11-2025,12.976327,77.585333,70255
O0003786,U030244,Bengaluru,13-11-2025 18:13,13-11-2025 18:25,P0108,fruits,1,58.34,S08,R0957,Z17,12.936599,77.555382,delivered,12,18,13-11-2025,12.950394,77.558158,51894
O0003787,U017232,Bengaluru,16-11-2025 18:25,16-11-2025 18:31,P0017,grocery,1,416.67,S01,R0336,Z9,12.950075,77.619883,delivered,6,18,16-11-2025,12.949887,77.614547,101404
O0003788,U018619,Bengaluru,21-11-2025 06:44,21-11-2025 06:59,P0081,beverages,3,228.73,S01,R0253,Z23,12.970416,77.614167,delivered,15,6,21-11-2025,12.949887,77.614547,101404
O0003789,U011972,Bengaluru,23-11-2025 08:42,23-11-2025 08:48,P0084,fruits,3,165.75,S06,R0575,Z9,12.984928,77.587621,delivered,6,8,23-11-2025,12.976327,77.585333,70255
O0003790,U022186,Bengaluru,03-11-2025 04:46,03-11-2025 04:51,P0067,grocery,1,190.82,S07,R0842,Z17,12.978963,77.559189,delivered,5,4,03-11-2025,12.970112,77.556587,44195
O0003791,U005646,Bengaluru,09-11-2025 21:14,09-11-2025 21:32,P0013,beverages,1,81.17,S02,R0705,Z20,13.023886,77.617363,delivered,18,21,09-11-2025,13.006367,77.602729,86203
O0003792,U033351,Bengaluru,19-11-2025 18:48,19-11-2025 18:55,P0094,snacks,3,293.81,S08,R0150,Z1,12.946549,77.557396,delivered,7,18,19-11-2025,12.950394,77.558158,51894
O0003793,U035859,Bengaluru,10-11-2025 08:11,10-11-2025 08:21,P0096,fruits,2,451.12,S02,R0053,Z29,13.011136,77.609046,delivered,10,8,10-11-2025,13.006367,77.602729,86203
O0003794,U032907,Bengaluru,25-11-2025 20:04,25-11-2025 20:08,P0070,personal_care,2,260.38,S07,R0267,Z4,12.970465,77.555257,delivered,4,20,25-11-2025,12.970112,77.556587,44195
O0003795,U029731,Bengaluru,16-11-2025 15:55,16-11-2025 16:09,P0028,household,2,74.04,S05,R0231,Z19,12.990204,77.587127,delivered,14,15,16-11-2025,13.001428,77.581822,85507
O0003796,U037261,Bengaluru,21-11-2025 11:10,21-11-2025 11:17,P0087,household,2,445.45,S04,R0599,Z12,12.945097,77.618421,delivered,7,11,21-11-2025,12.942007,77.616026,75662
O0003797,U028034,Bengaluru,03-11-2025 18:50,03-11-2025 19:06,P0038,grocery,2,525.37,S01,R0487,Z8,12.962384,77.618747,delivered,16,18,03-11-2025,12.949887,77.614547,101404
O0003798,U010210,Bengaluru,20-11-2025 20:22,20-11-2025 20:31,P0008,household,1,82.12,S04,R0664,Z5,12.934014,77.60929,delivered,9,20,20-11-2025,12.942007,77.616026,75662
O0003799,U016482,Bengaluru,10-11-2025 15:17,10-11-2025 15:23,P0047,beverages,1,182.81,S04,R0467,Z5,12.941742,77.626216,delivered,6,15,10-11-2025,12.942007,77.616026,75662
O0003800,U035779,Bengaluru,31-10-2025 15:16,31-10-2025 15:20,P0002,fruits,2,461.94,S02,R0724,Z15,13.00307,77.609299,delivered,4,15,31-10-2025,13.006367,77.602729,86203
O0003801,U012202,Bengaluru,31-10-2025 11:56,31-10-2025 12:06,P0074,beverages,1,219.31,S02,R0684,Z18,13.01139,77.611185,delivered,10,11,31-10-2025,13.006367,77.602729,86203
O0003802,U028205,Bengaluru,24-11-2025 14:02,24-11-2025 14:09,P0003,grocery,1,265.88,S08,R0995,Z9,12.952603,77.5609,delivered,7,14,24-11-2025,12.950394,77.558158,51894
O0003803,U014048,Bengaluru,10-11-2025 17:46,10-11-2025 17:54,P0037,grocery,2,460.03,S06,R0975,Z9,12.967132,77.596238,delivered,8,17,10-11-2025,12.976327,77.585333,70255
O0003804,U034928,Bengaluru,03-11-2025 15:34,03-11-2025 15:45,P0086,grocery,2,449.42,S04,R0966,Z23,12.949732,77.615919,delivered,11,15,03-11-2025,12.942007,77.616026,75662
O0003805,U037539,Bengaluru,08-11-2025 11:52,08-11-2025 12:00,P0119,snacks,1,246.7,S07,R0652,Z8,12.962034,77.561173,delivered,8,11,08-11-2025,12.970112,77.556587,44195
O0003806,U006897,Bengaluru,09-11-2025 16:01,09-11-2025 16:21,P0035,personal_care,2,219.99,S04,R0937,Z10,12.928211,77.617392,delivered,20,16,09-11-2025,12.942007,77.616026,75662
O0003807,U012863,Bengaluru,16-11-2025 18:54,16-11-2025 19:01,P0110,dairy,3,194.99,S07,R0401,Z21,12.978673,77.554328,delivered,7,18,16-11-2025,12.970112,77.556587,44195
O0003808,U030307,Bengaluru,18-11-2025 22:27,18-11-2025 22:38,P0098,fruits,3,302.76,S02,R0519,Z21,12.991801,77.605154,delivered,11,22,18-11-2025,13.006367,77.602729,86203
O0003809,U024920,Bengaluru,09-11-2025 12:56,09-11-2025 13:00,P0104,snacks,2,34.15,S06,R0198,Z25,12.977198,77.582691,delivered,4,12,09-11-2025,12.976327,77.585333,70255
O0003810,U006813,Bengaluru,22-11-2025 06:10,22-11-2025 06:15,P0008,household,1,78.21,S03,R0934,Z1,12.958184,77.597484,delivered,5,6,22-11-2025,12.950051,77.59937,111200
O0003811,U025297,Bengaluru,17-11-2025 17:15,17-11-2025 17:19,P0037,grocery,3,460.03,S01,R0202,Z6,12.948401,77.617803,delivered,4,17,17-11-2025,12.949887,77.614547,101404
O0003812,U032383,Bengaluru,12-11-2025 07:35,12-11-2025 07:46,P0037,grocery,2,460.03,S05,R0549,Z24,13.004867,77.558315,delivered,11,7,12-11-2025,13.001428,77.581822,85507
O0003813,U023493,Bengaluru,30-10-2025 06:35,30-10-2025 06:41,P0070,personal_care,1,247.98,S06,R0872,Z4,12.969989,77.578415,delivered,6,6,30-10-2025,12.976327,77.585333,70255
O0003814,U030457,Bengaluru,28-11-2025 12:13,28-11-2025 12:27,P0090,dairy,2,553.1,S03,R0141,Z3,12.935581,77.589507,delivered,14,12,28-11-2025,12.950051,77.59937,111200
O0003815,U036692,Bengaluru,10-11-2025 23:54,11-11-2025 00:01,P0041,dairy,2,281.54,S05,R0798,Z5,13.008964,77.581984,delivered,7,23,10-11-2025,13.001428,77.581822,85507
O0003816,U036885,Bengaluru,25-11-2025 07:31,25-11-2025 07:39,P0103,personal_care,2,152.59,S02,R0620,Z26,12.999729,77.594246,delivered,8,7,25-11-2025,13.006367,77.602729,86203
O0003817,U015908,Bengaluru,31-10-2025 06:19,31-10-2025 06:32,P0044,grocery,3,219.02,S05,R0236,Z7,12.984812,77.584252,delivered,13,6,31-10-2025,13.001428,77.581822,85507
O0003818,U013140,Bengaluru,26-11-2025 17:33,26-11-2025 17:40,P0045,fruits,2,499.18,S04,R0056,Z13,12.944706,77.610755,delivered,7,17,26-11-2025,12.942007,77.616026,75662
O0003819,U036920,Bengaluru,05-11-2025 06:32,05-11-2025 06:40,P0111,beverages,1,156.42,S08,R0757,Z26,12.958717,77.571289,delivered,8,6,05-11-2025,12.950394,77.558158,51894
O0003820,U009853,Bengaluru,20-11-2025 20:31,20-11-2025 20:38,P0099,fruits,1,413.55,S07,R0093,Z3,12.968546,77.551716,canceled,7,20,20-11-2025,12.970112,77.556587,44195
O0003821,U024393,Bengaluru,04-11-2025 20:04,04-11-2025 20:11,P0094,snacks,1,293.81,S01,R0523,Z24,12.953321,77.611879,delivered,7,20,04-11-2025,12.949887,77.614547,101404
O0003822,U000027,Bengaluru,18-11-2025 12:52,18-11-2025 12:59,P0062,personal_care,2,279.87,S02,R0296,Z26,13.000424,77.596672,delivered,7,12,18-11-2025,13.006367,77.602729,86203
O0003823,U036597,Bengaluru,23-11-2025 21:25,23-11-2025 21:37,P0012,beverages,3,316.5,S07,R0012,Z17,12.978505,77.544349,delivered,12,21,23-11-2025,12.970112,77.556587,44195
O0003824,U015091,Bengaluru,06-11-2025 11:42,06-11-2025 11:54,P0014,fruits,1,480.66,S04,R0003,Z28,12.9314,77.608442,delivered,12,11,06-11-2025,12.942007,77.616026,75662
O0003825,U010221,Bengaluru,17-11-2025 15:23,17-11-2025 15:26,P0055,fruits,2,109.05,S01,R0804,Z5,12.948393,77.6155,delivered,3,15,17-11-2025,12.949887,77.614547,101404
O0003826,U034163,Bengaluru,07-11-2025 22:35,07-11-2025 22:48,P0058,snacks,3,533.3,S07,R0166,Z7,12.985005,77.55545,delivered,13,22,07-11-2025,12.970112,77.556587,44195
O0003827,U018145,Bengaluru,14-11-2025 19:23,14-11-2025 19:33,P0107,household,3,13.27,S08,R0463,Z24,12.95953,77.565652,canceled,10,19,14-11-2025,12.950394,77.558158,51894
O0003828,U021444,Bengaluru,14-11-2025 19:26,14-11-2025 19:31,P0057,household,2,48.62,S03,R0255,Z19,12.951571,77.596765,delivered,5,19,14-11-2025,12.950051,77.59937,111200
O0003829,U017760,Bengaluru,27-11-2025 06:06,27-11-2025 06:13,P0105,snacks,2,538.04,S08,R0542,Z12,12.945037,77.571682,delivered,7,6,27-11-2025,12.950394,77.558158,51894
O0003830,U002501,Bengaluru,31-10-2025 23:21,31-10-2025 23:32,P0014,fruits,3,480.66,S08,R0576,Z1,12.946563,77.540431,delivered,11,23,31-10-2025,12.950394,77.558158,51894
O0003831,U000378,Bengaluru,14-11-2025 15:10,14-11-2025 15:16,P0036,snacks,2,359.97,S01,R0893,Z4,12.944874,77.609348,delivered,6,15,14-11-2025,12.949887,77.614547,101404
O0003832,U029642,Bengaluru,11-11-2025 07:55,11-11-2025 08:05,P0087,household,1,424.24,S01,R0463,Z29,12.941978,77.60838,delivered,10,7,11-11-2025,12.949887,77.614547,101404
O0003833,U008345,Bengaluru,10-11-2025 04:25,10-11-2025 04:35,P0111,beverages,1,164.24,S02,R0726,Z1,13.015107,77.605116,delivered,10,4,10-11-2025,13.006367,77.602729,86203
O0003834,U023491,Bengaluru,22-11-2025 20:59,22-11-2025 21:07,P0044,grocery,2,219.02,S01,R0720,Z2,12.957705,77.615051,delivered,8,20,22-11-2025,12.949887,77.614547,101404
O0003835,U004298,Bengaluru,11-11-2025 22:34,11-11-2025 22:44,P0035,personal_care,3,219.99,S01,R0103,Z4,12.946018,77.605768,delivered,10,22,11-11-2025,12.949887,77.614547,101404
O0003836,U015746,Bengaluru,12-11-2025 17:24,12-11-2025 17:34,P0085,beverages,3,285.25,S01,R0173,Z20,12.940558,77.617539,delivered,10,17,12-11-2025,12.949887,77.614547,101404
O0003837,U004911,Bengaluru,26-11-2025 20:29,26-11-2025 20:39,P0054,fruits,1,383.34,S06,R0091,Z28,12.989774,77.586859,delivered,10,20,26-11-2025,12.976327,77.585333,70255
O0003838,U027275,Bengaluru,01-11-2025 15:59,01-11-2025 16:06,P0012,beverages,3,332.32,S04,R0700,Z11,12.933166,77.626715,delivered,7,15,01-11-2025,12.942007,77.616026,75662
O0003839,U032454,Bengaluru,19-11-2025 19:10,19-11-2025 19:22,P0119,snacks,2,246.7,S03,R0646,Z28,12.955912,77.586953,delivered,12,19,19-11-2025,12.950051,77.59937,111200
O0003840,U038389,Bengaluru,18-11-2025 07:33,18-11-2025 07:51,P0072,snacks,3,343.73,S02,R0094,Z1,12.997972,77.618151,delivered,18,7,18-11-2025,13.006367,77.602729,86203
O0003841,U030842,Bengaluru,15-11-2025 14:59,15-11-2025 15:04,P0010,grocery,3,157.77,S08,R0041,Z13,12.958427,77.55443,delivered,5,14,15-11-2025,12.950394,77.558158,51894
O0003842,U014217,Bengaluru,27-11-2025 16:34,27-11-2025 16:40,P0082,personal_care,1,486.68,S03,R0173,Z24,12.948028,77.588306,delivered,6,16,27-11-2025,12.950051,77.59937,111200
O0003843,U031027,Bengaluru,26-11-2025 10:02,26-11-2025 10:12,P0009,household,3,303.41,S02,R0956,Z12,13.018579,77.598601,delivered,10,10,26-11-2025,13.006367,77.602729,86203
O0003844,U028352,Bengaluru,15-11-2025 18:59,15-11-2025 19:02,P0120,beverages,2,13.51,S06,R0607,Z4,12.974155,77.585799,delivered,3,18,15-11-2025,12.976327,77.585333,70255
O0003845,U030345,Bengaluru,31-10-2025 17:48,31-10-2025 17:56,P0067,grocery,2,190.82,S03,R0075,Z4,12.95068,77.609961,delivered,8,17,31-10-2025,12.950051,77.59937,111200
O0003846,U034016,Bengaluru,24-11-2025 19:32,24-11-2025 19:38,P0022,fruits,1,118.36,S05,R0933,Z19,13.004151,77.57851,delivered,6,19,24-11-2025,13.001428,77.581822,85507
O0003847,U027776,Bengaluru,27-11-2025 18:28,27-11-2025 18:32,P0094,snacks,2,293.81,S02,R0564,Z16,13.002117,77.599258,delivered,4,18,27-11-2025,13.006367,77.602729,86203
O0003848,U032183,Bengaluru,12-11-2025 18:46,12-11-2025 18:56,P0110,dairy,3,194.99,S04,R0576,Z14,12.927579,77.613548,delivered,10,18,12-11-2025,12.942007,77.616026,75662
O0003849,U023705,Bengaluru,25-11-2025 20:06,25-11-2025 20:13,P0006,fruits,1,261.55,S08,R0641,Z5,12.945753,77.564253,delivered,7,20,25-11-2025,12.950394,77.558158,51894
O0003850,U039168,Bengaluru,24-11-2025 09:20,24-11-2025 09:31,P0050,snacks,2,274.94,S01,R0418,Z22,12.938449,77.610761,delivered,11,9,24-11-2025,12.949887,77.614547,101404
O0003851,U000781,Bengaluru,15-11-2025 08:37,15-11-2025 08:45,P0030,beverages,3,138.84,S07,R0001,Z19,12.958678,77.557136,delivered,8,8,15-11-2025,12.970112,77.556587,44195
O0003852,U028572,Bengaluru,31-10-2025 10:02,31-10-2025 10:08,P0104,snacks,3,34.15,S08,R0652,Z23,12.953075,77.561425,delivered,6,10,31-10-2025,12.950394,77.558158,51894
O0003853,U011618,Bengaluru,30-10-2025 08:47,30-10-2025 08:55,P0073,personal_care,2,372.32,S05,R0674,Z5,12.996072,77.589717,delivered,8,8,30-10-2025,13.001428,77.581822,85507
O0003854,U031971,Bengaluru,25-11-2025 08:12,25-11-2025 08:25,P0002,fruits,3,461.94,S01,R0964,Z16,12.933213,77.611756,delivered,13,8,25-11-2025,12.949887,77.614547,101404
O0003855,U004965,Bengaluru,26-11-2025 18:16,26-11-2025 18:23,P0015,fruits,3,348.17,S03,R0659,Z4,12.954559,77.604292,delivered,7,18,26-11-2025,12.950051,77.59937,111200
O0003856,U028072,Bengaluru,07-11-2025 21:17,07-11-2025 21:31,P0015,fruits,3,331.59,S06,R0932,Z28,12.983236,77.594747,delivered,14,21,07-11-2025,12.976327,77.585333,70255
O0003857,U000892,Bengaluru,19-11-2025 07:40,19-11-2025 07:56,P0108,fruits,1,58.34,S08,R0372,Z8,12.934281,77.566838,delivered,16,7,19-11-2025,12.950394,77.558158,51894
O0003858,U038473,Bengaluru,03-11-2025 22:02,03-11-2025 22:14,P0119,snacks,3,246.7,S05,R0914,Z26,12.993691,77.592592,delivered,12,22,03-11-2025,13.001428,77.581822,85507
O0003859,U016893,Bengaluru,28-11-2025 23:59,29-11-2025 00:05,P0022,fruits,1,124.59,S04,R0248,Z12,12.941102,77.610005,delivered,6,23,28-11-2025,12.942007,77.616026,75662
O0003860,U017565,Bengaluru,27-11-2025 13:19,27-11-2025 13:32,P0074,beverages,1,208.87,S01,R0030,Z26,12.934565,77.602559,delivered,13,13,27-11-2025,12.949887,77.614547,101404
O0003861,U003073,Bengaluru,08-11-2025 22:37,08-11-2025 22:49,P0105,snacks,1,538.04,S04,R0289,Z4,12.931935,77.626232,delivered,12,22,08-11-2025,12.942007,77.616026,75662
O0003862,U022897,Bengaluru,10-11-2025 20:44,10-11-2025 20:52,P0027,snacks,2,100.31,S08,R0014,Z19,12.952662,77.553376,delivered,8,20,10-11-2025,12.950394,77.558158,51894
O0003863,U018733,Bengaluru,19-11-2025 16:48,19-11-2025 17:04,P0114,personal_care,3,49.79,S08,R0314,Z24,12.933642,77.571644,delivered,16,16,19-11-2025,12.950394,77.558158,51894
O0003864,U036051,Bengaluru,14-11-2025 10:21,14-11-2025 10:31,P0061,beverages,2,160.31,S04,R0868,Z5,12.942612,77.628898,canceled,10,10,14-11-2025,12.942007,77.616026,75662
O0003865,U039516,Bengaluru,13-11-2025 06:13,13-11-2025 06:18,P0116,grocery,2,590.52,S01,R0028,Z14,12.945713,77.609755,delivered,5,6,13-11-2025,12.949887,77.614547,101404
O0003866,U018242,Bengaluru,25-11-2025 17:11,25-11-2025 17:16,P0021,beverages,3,460.57,S06,R0482,Z19,12.974321,77.585296,delivered,5,17,25-11-2025,12.976327,77.585333,70255
O0003867,U002812,Bengaluru,09-11-2025 19:18,09-11-2025 19:26,P0072,snacks,3,326.54,S08,R0830,Z12,12.946357,77.565291,delivered,8,19,09-11-2025,12.950394,77.558158,51894
O0003868,U028328,Bengaluru,12-11-2025 12:54,12-11-2025 12:58,P0073,personal_care,1,336.86,S04,R0138,Z28,12.9379,77.617038,delivered,4,12,12-11-2025,12.942007,77.616026,75662
O0003869,U000979,Bengaluru,07-11-2025 13:25,07-11-2025 13:33,P0007,grocery,3,311.94,S06,R0791,Z16,12.98469,77.586658,delivered,8,13,07-11-2025,12.976327,77.585333,70255
O0003870,U020201,Bengaluru,16-11-2025 15:26,16-11-2025 15:31,P0063,beverages,1,289.58,S01,R0477,Z24,12.953523,77.617135,delivered,5,15,16-11-2025,12.949887,77.614547,101404
O0003871,U030586,Bengaluru,21-11-2025 09:54,21-11-2025 10:02,P0019,dairy,1,503.86,S07,R0812,Z21,12.966441,77.566092,delivered,8,9,21-11-2025,12.970112,77.556587,44195
